elapsed_s,stage,host_monotonic_ns,device_timestamp_ms,axis,roll_deg,pitch_deg,relative_angle_deg,effective_error_deg,p_us,i_us,d_us,output_us,actual_pwm_us,saturated,in_deadband,mode
418.537116,360-480_PITCH_MOTION_NOT_OBSERVED,37294185789300,506300,PITCH,0.02,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
418.631676,360-480_PITCH_MOTION_NOT_OBSERVED,37294280349000,506400,PITCH,0.02,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
418.741748,360-480_PITCH_MOTION_NOT_OBSERVED,37294390420900,506500,PITCH,0.03,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
418.834206,360-480_PITCH_MOTION_NOT_OBSERVED,37294482879400,506600,PITCH,0.04,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
418.884090,360-480_PITCH_MOTION_NOT_OBSERVED,37294532763300,506700,PITCH,0.04,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
419.038335,360-480_PITCH_MOTION_NOT_OBSERVED,37294687008000,506800,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
419.131852,360-480_PITCH_MOTION_NOT_OBSERVED,37294780525100,506900,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
419.241995,360-480_PITCH_MOTION_NOT_OBSERVED,37294890668200,507000,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
419.334685,360-480_PITCH_MOTION_NOT_OBSERVED,37294983357900,507100,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
419.443279,360-480_PITCH_MOTION_NOT_OBSERVED,37295091951800,507200,PITCH,0.02,-0.17,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
419.536737,360-480_PITCH_MOTION_NOT_OBSERVED,37295185409500,507300,PITCH,0.03,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
419.629862,360-480_PITCH_MOTION_NOT_OBSERVED,37295278534900,507400,PITCH,0.04,-0.18,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
419.737068,360-480_PITCH_MOTION_NOT_OBSERVED,37295385740800,507500,PITCH,0.04,-0.18,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
419.831560,360-480_PITCH_MOTION_NOT_OBSERVED,37295480233100,507600,PITCH,0.02,-0.19,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
419.884190,360-480_PITCH_MOTION_NOT_OBSERVED,37295532863000,507700,PITCH,0.02,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
420.032848,360-480_PITCH_MOTION_NOT_OBSERVED,37295681521000,507800,PITCH,0.04,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
420.142463,360-480_PITCH_MOTION_NOT_OBSERVED,37295791135500,507900,PITCH,0.03,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
420.235904,360-480_PITCH_MOTION_NOT_OBSERVED,37295884576700,508000,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
420.343752,360-480_PITCH_MOTION_NOT_OBSERVED,37295992424900,508100,PITCH,0.0,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
420.436316,360-480_PITCH_MOTION_NOT_OBSERVED,37296084988700,508200,PITCH,-0.01,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
420.543477,360-480_PITCH_MOTION_NOT_OBSERVED,37296192150400,508300,PITCH,-0.01,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
420.634918,360-480_PITCH_MOTION_NOT_OBSERVED,37296283590600,508400,PITCH,-0.01,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
420.744773,360-480_PITCH_MOTION_NOT_OBSERVED,37296393445600,508500,PITCH,-0.01,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
420.838428,360-480_PITCH_MOTION_NOT_OBSERVED,37296487100500,508600,PITCH,-0.01,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
420.883862,360-480_PITCH_MOTION_NOT_OBSERVED,37296532535000,508700,PITCH,0.0,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
421.039538,360-480_PITCH_MOTION_NOT_OBSERVED,37296688210800,508800,PITCH,0.01,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
421.133818,360-480_PITCH_MOTION_NOT_OBSERVED,37296782491300,508900,PITCH,0.02,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
421.242586,360-480_PITCH_MOTION_NOT_OBSERVED,37296891258900,509000,PITCH,0.03,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
421.335929,360-480_PITCH_MOTION_NOT_OBSERVED,37296984601500,509100,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
421.444357,360-480_PITCH_MOTION_NOT_OBSERVED,37297093030300,509200,PITCH,0.04,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
421.538030,360-480_PITCH_MOTION_NOT_OBSERVED,37297186702800,509300,PITCH,0.03,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
421.631560,360-480_PITCH_MOTION_NOT_OBSERVED,37297280233200,509400,PITCH,0.03,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
421.740253,360-480_PITCH_MOTION_NOT_OBSERVED,37297388925500,509500,PITCH,0.02,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
421.833865,360-480_PITCH_MOTION_NOT_OBSERVED,37297482538100,509600,PITCH,0.01,-0.16,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
421.883453,360-480_PITCH_MOTION_NOT_OBSERVED,37297532125700,509700,PITCH,0.0,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
422.038328,360-480_PITCH_MOTION_NOT_OBSERVED,37297687001400,509800,PITCH,0.0,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
422.131147,360-480_PITCH_MOTION_NOT_OBSERVED,37297779819900,509900,PITCH,0.01,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
422.241383,360-480_PITCH_MOTION_NOT_OBSERVED,37297890056100,510000,PITCH,0.01,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
422.334736,360-480_PITCH_MOTION_NOT_OBSERVED,37297983408500,510100,PITCH,0.01,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
422.443058,360-480_PITCH_MOTION_NOT_OBSERVED,37298091730600,510200,PITCH,0.01,-0.16,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
422.536660,360-480_PITCH_MOTION_NOT_OBSERVED,37298185332900,510300,PITCH,0.01,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
422.630559,360-480_PITCH_MOTION_NOT_OBSERVED,37298279232200,510400,PITCH,0.01,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
422.739661,360-480_PITCH_MOTION_NOT_OBSERVED,37298388334200,510500,PITCH,0.01,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
422.833725,360-480_PITCH_MOTION_NOT_OBSERVED,37298482397500,510600,PITCH,0.01,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
422.883292,360-480_PITCH_MOTION_NOT_OBSERVED,37298531965300,510700,PITCH,0.01,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
423.036903,360-480_PITCH_MOTION_NOT_OBSERVED,37298685576100,510800,PITCH,0.02,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
423.130276,360-480_PITCH_MOTION_NOT_OBSERVED,37298778948500,510900,PITCH,0.01,-0.14,-0.17,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
423.239292,360-480_PITCH_MOTION_NOT_OBSERVED,37298887964600,511000,PITCH,0.0,-0.14,-0.17,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
423.333371,360-480_PITCH_MOTION_NOT_OBSERVED,37298982043600,511100,PITCH,0.0,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
423.442226,360-480_PITCH_MOTION_NOT_OBSERVED,37299090898700,511200,PITCH,0.0,-0.17,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
423.535550,360-480_PITCH_MOTION_NOT_OBSERVED,37299184222700,511300,PITCH,0.01,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
423.630575,360-480_PITCH_MOTION_NOT_OBSERVED,37299279247500,511400,PITCH,0.01,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
423.739455,360-480_PITCH_MOTION_NOT_OBSERVED,37299388127900,511500,PITCH,0.01,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
423.831656,360-480_PITCH_MOTION_NOT_OBSERVED,37299480328500,511600,PITCH,0.01,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
423.883323,360-480_PITCH_MOTION_NOT_OBSERVED,37299531995600,511700,PITCH,0.01,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
424.034004,360-480_PITCH_MOTION_NOT_OBSERVED,37299682677200,511800,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
424.143307,360-480_PITCH_MOTION_NOT_OBSERVED,37299791980200,511900,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
424.236059,360-480_PITCH_MOTION_NOT_OBSERVED,37299884732000,512000,PITCH,0.02,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
424.330293,360-480_PITCH_MOTION_NOT_OBSERVED,37299978966400,512100,PITCH,0.01,-0.15,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
424.440749,360-480_PITCH_MOTION_NOT_OBSERVED,37300089422100,512200,PITCH,0.02,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
424.534090,360-480_PITCH_MOTION_NOT_OBSERVED,37300182762900,512300,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
424.642980,360-480_PITCH_MOTION_NOT_OBSERVED,37300291653000,512400,PITCH,0.03,-0.19,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
424.736091,360-480_PITCH_MOTION_NOT_OBSERVED,37300384764400,512500,PITCH,0.03,-0.19,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
424.843176,360-480_PITCH_MOTION_NOT_OBSERVED,37300491848500,512600,PITCH,0.03,-0.19,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
424.883169,360-480_PITCH_MOTION_NOT_OBSERVED,37300531842100,512700,PITCH,0.04,-0.19,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
425.030494,360-480_PITCH_MOTION_NOT_OBSERVED,37300679167400,512800,PITCH,0.04,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
425.140623,360-480_PITCH_MOTION_NOT_OBSERVED,37300789295600,512900,PITCH,0.03,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
425.234906,360-480_PITCH_MOTION_NOT_OBSERVED,37300883579000,513000,PITCH,0.03,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
425.343202,360-480_PITCH_MOTION_NOT_OBSERVED,37300991875100,513100,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
425.438211,360-480_PITCH_MOTION_NOT_OBSERVED,37301086883500,513200,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
425.531078,360-480_PITCH_MOTION_NOT_OBSERVED,37301179750600,513300,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
425.640310,360-480_PITCH_MOTION_NOT_OBSERVED,37301288983400,513400,PITCH,0.02,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
425.734614,360-480_PITCH_MOTION_NOT_OBSERVED,37301383287100,513500,PITCH,0.02,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
425.842816,360-480_PITCH_MOTION_NOT_OBSERVED,37301491489000,513600,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
425.883049,360-480_PITCH_MOTION_NOT_OBSERVED,37301531721600,513700,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
426.029324,360-480_PITCH_MOTION_NOT_OBSERVED,37301677997000,513800,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
426.137572,360-480_PITCH_MOTION_NOT_OBSERVED,37301786244900,513900,PITCH,0.04,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
426.230791,360-480_PITCH_MOTION_NOT_OBSERVED,37301879463400,514000,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
426.339652,360-480_PITCH_MOTION_NOT_OBSERVED,37301988325100,514100,PITCH,0.03,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
426.432563,360-480_PITCH_MOTION_NOT_OBSERVED,37302081235400,514200,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
426.541006,360-480_PITCH_MOTION_NOT_OBSERVED,37302189679000,514300,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
426.635491,360-480_PITCH_MOTION_NOT_OBSERVED,37302284163600,514400,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
426.729042,360-480_PITCH_MOTION_NOT_OBSERVED,37302377715000,514500,PITCH,0.02,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
426.838363,360-480_PITCH_MOTION_NOT_OBSERVED,37302487035800,514600,PITCH,0.02,-0.18,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
426.882867,360-480_PITCH_MOTION_NOT_OBSERVED,37302531539700,514700,PITCH,0.01,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
427.042240,360-480_PITCH_MOTION_NOT_OBSERVED,37302690912900,514800,PITCH,0.01,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
427.134897,360-480_PITCH_MOTION_NOT_OBSERVED,37302783569800,514900,PITCH,0.01,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
427.244084,360-480_PITCH_MOTION_NOT_OBSERVED,37302892756900,515000,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
427.338036,360-480_PITCH_MOTION_NOT_OBSERVED,37302986709300,515100,PITCH,0.03,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
427.430897,360-480_PITCH_MOTION_NOT_OBSERVED,37303079569400,515200,PITCH,0.03,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
427.538657,360-480_PITCH_MOTION_NOT_OBSERVED,37303187329500,515300,PITCH,0.02,-0.16,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
427.632377,360-480_PITCH_MOTION_NOT_OBSERVED,37303281050000,515400,PITCH,0.02,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
427.742339,360-480_PITCH_MOTION_NOT_OBSERVED,37303391011800,515500,PITCH,0.01,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
427.836387,360-480_PITCH_MOTION_NOT_OBSERVED,37303485059500,515600,PITCH,0.01,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
427.882780,360-480_PITCH_MOTION_NOT_OBSERVED,37303531452400,515700,PITCH,0.01,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
428.037619,360-480_PITCH_MOTION_NOT_OBSERVED,37303686291600,515800,PITCH,0.02,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
428.130402,360-480_PITCH_MOTION_NOT_OBSERVED,37303779075000,515900,PITCH,0.01,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
428.240237,360-480_PITCH_MOTION_NOT_OBSERVED,37303888910400,516000,PITCH,0.02,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
428.333487,360-480_PITCH_MOTION_NOT_OBSERVED,37303982159700,516100,PITCH,0.02,-0.19,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
428.443194,360-480_PITCH_MOTION_NOT_OBSERVED,37304091866400,516200,PITCH,0.02,-0.19,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
428.536619,360-480_PITCH_MOTION_NOT_OBSERVED,37304185291500,516300,PITCH,0.02,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
428.630569,360-480_PITCH_MOTION_NOT_OBSERVED,37304279241500,516400,PITCH,0.01,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
428.739714,360-480_PITCH_MOTION_NOT_OBSERVED,37304388386900,516500,PITCH,0.01,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
428.833028,360-480_PITCH_MOTION_NOT_OBSERVED,37304481700500,516600,PITCH,0.02,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
428.882394,360-480_PITCH_MOTION_NOT_OBSERVED,37304531066800,516700,PITCH,0.02,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
429.036116,360-480_PITCH_MOTION_NOT_OBSERVED,37304684788800,516800,PITCH,0.02,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
429.129370,360-480_PITCH_MOTION_NOT_OBSERVED,37304778042500,516900,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
429.239410,360-480_PITCH_MOTION_NOT_OBSERVED,37304888083200,517000,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
429.333711,360-480_PITCH_MOTION_NOT_OBSERVED,37304982383700,517100,PITCH,0.03,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
429.442507,360-480_PITCH_MOTION_NOT_OBSERVED,37305091180300,517200,PITCH,0.03,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
429.535348,360-480_PITCH_MOTION_NOT_OBSERVED,37305184021000,517300,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
429.642877,360-480_PITCH_MOTION_NOT_OBSERVED,37305291550000,517400,PITCH,0.03,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
429.735281,360-480_PITCH_MOTION_NOT_OBSERVED,37305383953700,517500,PITCH,0.03,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
429.827997,360-480_PITCH_MOTION_NOT_OBSERVED,37305476669600,517600,PITCH,0.03,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
429.882418,360-480_PITCH_MOTION_NOT_OBSERVED,37305531091100,517700,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
430.030759,360-480_PITCH_MOTION_NOT_OBSERVED,37305679432000,517800,PITCH,0.04,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
430.138748,360-480_PITCH_MOTION_NOT_OBSERVED,37305787420800,517900,PITCH,0.03,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
430.232841,360-480_PITCH_MOTION_NOT_OBSERVED,37305881514000,518000,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
430.341475,360-480_PITCH_MOTION_NOT_OBSERVED,37305990147800,518100,PITCH,0.04,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
430.435552,360-480_PITCH_MOTION_NOT_OBSERVED,37306084225100,518200,PITCH,0.03,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
430.528720,360-480_PITCH_MOTION_NOT_OBSERVED,37306177393300,518300,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
430.638048,360-480_PITCH_MOTION_NOT_OBSERVED,37306286721300,518400,PITCH,0.03,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
430.731240,360-480_PITCH_MOTION_NOT_OBSERVED,37306379912600,518500,PITCH,0.04,-0.15,-0.18,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
430.840697,360-480_PITCH_MOTION_NOT_OBSERVED,37306489369700,518600,PITCH,0.04,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
430.882262,360-480_PITCH_MOTION_NOT_OBSERVED,37306530935300,518700,PITCH,0.03,-0.16,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
431.028237,360-480_PITCH_MOTION_NOT_OBSERVED,37306676910100,518800,PITCH,0.03,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
431.135972,360-480_PITCH_MOTION_NOT_OBSERVED,37306784644900,518900,PITCH,0.04,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
431.229568,360-480_PITCH_MOTION_NOT_OBSERVED,37306878241200,519000,PITCH,0.04,-0.19,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
431.338534,360-480_PITCH_MOTION_NOT_OBSERVED,37306987207400,519100,PITCH,0.06,-0.2,-0.23,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
431.432748,360-480_PITCH_MOTION_NOT_OBSERVED,37307081420800,519200,PITCH,0.07,-0.2,-0.23,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
431.540230,360-480_PITCH_MOTION_NOT_OBSERVED,37307188902500,519300,PITCH,0.07,-0.2,-0.23,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
431.633893,360-480_PITCH_MOTION_NOT_OBSERVED,37307282565700,519400,PITCH,0.06,-0.19,-0.22,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
431.741458,360-480_PITCH_MOTION_NOT_OBSERVED,37307390131200,519500,PITCH,0.05,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
431.834455,360-480_PITCH_MOTION_NOT_OBSERVED,37307483127700,519600,PITCH,0.06,-0.18,-0.21,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
431.882122,360-480_PITCH_MOTION_NOT_OBSERVED,37307530795400,519700,PITCH,0.05,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
432.037806,360-480_PITCH_MOTION_NOT_OBSERVED,37307686479000,519800,PITCH,0.06,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
432.130758,360-480_PITCH_MOTION_NOT_OBSERVED,37307779430800,519900,PITCH,0.06,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
432.239184,360-480_PITCH_MOTION_NOT_OBSERVED,37307887856400,520000,PITCH,0.07,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
432.333499,360-480_PITCH_MOTION_NOT_OBSERVED,37307982171500,520100,PITCH,0.06,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
432.441423,360-480_PITCH_MOTION_NOT_OBSERVED,37308090096100,520200,PITCH,0.05,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
432.534862,360-480_PITCH_MOTION_NOT_OBSERVED,37308183535100,520300,PITCH,0.04,-0.17,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
432.627777,360-480_PITCH_MOTION_NOT_OBSERVED,37308276450100,520400,PITCH,0.04,-0.18,-0.2,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
432.736051,360-480_PITCH_MOTION_NOT_OBSERVED,37308384724000,520500,PITCH,0.05,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
432.829967,360-480_PITCH_MOTION_NOT_OBSERVED,37308478640300,520600,PITCH,0.04,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
432.881812,360-480_PITCH_MOTION_NOT_OBSERVED,37308530485000,520700,PITCH,0.04,-0.15,-0.17,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
433.032907,360-480_PITCH_MOTION_NOT_OBSERVED,37308681579500,520800,PITCH,0.05,-0.14,-0.17,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
433.142274,360-480_PITCH_MOTION_NOT_OBSERVED,37308790946600,520900,PITCH,0.05,-0.16,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
